0,0.82132,3.0799,3.9012,5.3488,8.6546,18.931,22.258,34.002,55.849,61.475,50.398,46.846,31.025,9.6607,1.2833,0.45172,0.2156,0.010266,0.061599,0.030799,0.071865,0.11293,0.092398,0.49279,0.061599,0.020533,0.010266,0.010266,0.010266,0,0,0,0,0
0,0,0,1.1331,5.6653,22.661,33.992,43.056,57.786,61.185,29.459,22.661,4.5322,10.198,9.0645,4.5322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.9133,15.827,52.769,79.146,100.26,123.98,224.32,643.8,960.66,372.24,224.62,332.89,52.953,13.189,15.879,0.052755,0,0.013189,0,0.013189,0.039567,0.052755,0,0.039567,0.013189,0,0,0,0,0,0,0,0
0,1.2149,4.8596,9.7192,30.372,29.158,37.662,31.587,35.232,81.398,47.381,53.455,7.2894,4.8596,4.8596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.28725,3.0449,4.6248,5.3142,2.4704,5.3429,9.8528,9.3358,3.9354,2.6427,1.149,0.63196,0.057451,0.45961,0.028725,0.17235,0.028725,0,0,0,0,0.028725,0.14363,0.057451,0,0,0,0,0,0,0.028725,0,0,0
0,0,0,0,0,20.648,5.8941,17.682,29.544,141.72,112.52,124.38,83.235,147.76,112.65,59.235,23.724,3.0391,3.0023,3.0391,0.22103,0.092095,0.11051,0.12893,0.092095,0,0.036838,0.092095,0.036838,0,0,0,0,0,0
0,0,0,34.424,172.12,367.19,860.6,665.53,344.24,722.91,814.7,367.19,481.94,539.31,390.14,22.949,0,0,11.475,0,0,11.475,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,49.568,37.176,136.31,198.27,235.45,458.5,458.5,297.41,198.27,111.53,99.136,24.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,44.75,186.46,290.88,343.08,313.25,626.5,596.67,335.63,372.92,119.33,44.75,14.917,0,0,0,7.4584,7.4584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,107.19,524.56,904.42,1778.9,1532.4,1016.7,1881.3,2106.3,1477.9,180.93,129.75,72.982,35.731,31.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,144.07,129.66,656.95,1331.2,2805,5631.6,17991,19685,16177,17483,15286,3799.1,141.19,8.644,17.288,105.17,17.288,11.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.701,70.804,17.701,36.676,125.89,180.83,626.05,627.32,1995.8,2356.9,1391.3,1496.1,1759.6,1263,213.69,53.669,36.393,37.668,18.834,35.968,1.1329,17.701,17.984,0,0.14161,0,0,0,0,0,0,0,0,0
0,0,0,16.591,18.664,22.812,33.181,58.077,105.81,118.27,93.395,29.075,16.622,20.78,22.822,6.2215,4.1476,6.2422,0,2.0738,2.0738,0,2.0738,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23.38,40.079,86.839,250.5,257.18,661.58,886.42,1009.9,901.52,322.77,240.34,243.68,126.38,31.128,3.7407,10.287,0,3.3399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2851,1.2851,1.2851,6.4254,8.9955,65.539,59.113,74.534,92.525,79.675,56.543,43.693,16.706,10.281,5.1403,6.4254,1.2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
